sessionID,stationID,siteID,connectionTime,doneChargingTime,disconnectTime,kWhDelivered,charging_duration_minutes,connection_duration_minutes,charging_date,hour,day_of_week,month
2_39_79_376_2018-05-22 14:39:25.660796,2-39-79-376,0002,2018-05-22T14:39:26.000+05:30,2018-05-22T23:05:32.000+05:30,2018-05-22T23:11:31.000+05:30,18.135,506.1,512.0833333333334,2018-05-22,14,3,5
2_39_95_27_2018-05-22 14:44:29.688251,2-39-95-27,0002,2018-05-22T14:44:30.000+05:30,2018-05-22T17:40:14.000+05:30,2018-05-23T00:46:11.000+05:30,8.183,175.73333333333332,601.6833333333333,2018-05-22,14,3,5
2_39_91_441_2018-05-22 14:49:17.048589,2-39-91-441,0002,2018-05-22T14:49:17.000+05:30,2018-05-22T15:49:14.000+05:30,2018-05-22T20:14:04.000+05:30,5.843,59.95,324.78333333333336,2018-05-22,14,3,5
2_39_78_365_2018-05-22 14:53:49.084538,2-39-78-365,0002,2018-05-22T14:53:49.000+05:30,2018-05-22T22:53:37.000+05:30,2018-05-22T23:27:03.000+05:30,14.381,479.8,513.2333333333333,2018-05-22,14,3,5
2_39_79_378_2018-05-22 14:59:49.998461,2-39-79-378,0002,2018-05-22T14:59:50.000+05:30,2018-05-22T16:14:50.000+05:30,2018-05-22T23:21:25.000+05:30,2.926,75.0,501.5833333333333,2018-05-22,14,3,5
2_39_92_442_2018-05-22 15:00:37.315408,2-39-92-442,0002,2018-05-22T15:00:37.000+05:30,2018-05-22T16:02:41.000+05:30,2018-05-22T18:04:19.000+05:30,2.891,62.06666666666667,183.7,2018-05-22,15,3,5
2_39_79_383_2018-05-22 15:05:13.822275,2-39-79-383,0002,2018-05-22T15:05:14.000+05:30,2018-05-22T18:55:25.000+05:30,2018-05-22T23:33:19.000+05:30,8.199,230.18333333333334,508.0833333333333,2018-05-22,15,3,5
2_39_78_361_2018-05-22 15:07:59.617530,2-39-78-361,0002,2018-05-22T15:08:00.000+05:30,2018-05-22T20:17:06.000+05:30,2018-05-22T21:54:26.000+05:30,8.394,309.1,406.43333333333334,2018-05-22,15,3,5
2_39_78_360_2018-05-22 15:16:37.542639,2-39-78-360,0002,2018-05-22T15:16:38.000+05:30,2018-05-23T09:55:38.000+05:30,2018-05-23T19:45:58.000+05:30,17.22265382317348,1119.0,1709.3333333333333,2018-05-22,15,3,5
2_39_88_24_2018-05-22 15:21:38.138145,2-39-88-24,0002,2018-05-22T15:21:38.000+05:30,2018-05-22T19:05:19.000+05:30,2018-05-22T19:05:24.000+05:30,8.257,223.68333333333334,223.76666666666668,2018-05-22,15,3,5
2_39_91_437_2018-05-22 15:22:22.828584,2-39-91-437,0002,2018-05-22T15:22:23.000+05:30,2018-05-22T17:59:28.000+05:30,2018-05-23T00:30:24.000+05:30,5.956,157.08333333333334,548.0166666666667,2018-05-22,15,3,5
2_39_123_557_2018-05-22 15:23:09.274820,2-39-123-557,0002,2018-05-22T15:23:09.000+05:30,2018-05-23T00:13:14.000+05:30,2018-05-23T00:13:19.000+05:30,22.074,530.0833333333334,530.1666666666666,2018-05-22,15,3,5
2_39_78_367_2018-05-22 15:31:34.778307,2-39-78-367,0002,2018-05-22T15:31:35.000+05:30,2018-05-23T00:24:51.000+05:30,2018-05-23T01:47:31.000+05:30,15.523,533.2666666666667,615.9333333333333,2018-05-22,15,3,5
2_39_90_440_2018-05-22 15:36:47.848684,2-39-90-440,0002,2018-05-22T15:36:48.000+05:30,2018-05-22T18:22:49.000+05:30,2018-05-22T19:10:31.000+05:30,6.064,166.01666666666668,213.71666666666667,2018-05-22,15,3,5
2_39_78_363_2018-05-22 15:45:52.271329,2-39-78-363,0002,2018-05-22T15:45:52.000+05:30,2018-05-22T18:46:56.000+05:30,2018-05-23T01:50:32.000+05:30,5.156,181.06666666666666,604.6666666666666,2018-05-22,15,3,5
2_39_129_563_2018-05-22 15:53:23.392173,2-39-129-563,0002,2018-05-22T15:53:23.000+05:30,2018-05-22T21:32:13.000+05:30,2018-05-23T01:14:49.000+05:30,10.694,338.8333333333333,561.4333333333333,2018-05-22,15,3,5
2_39_129_17_2018-05-22 15:59:51.539278,2-39-129-17,0002,2018-05-22T15:59:52.000+05:30,2018-05-22T18:25:16.000+05:30,2018-05-22T19:14:32.000+05:30,5.331,145.4,194.66666666666666,2018-05-22,15,3,5
2_39_124_558_2018-05-22 16:00:24.713105,2-39-124-558,0002,2018-05-22T16:00:25.000+05:30,2018-05-22T22:27:11.000+05:30,2018-05-22T22:27:16.000+05:30,11.224,386.76666666666665,386.85,2018-05-22,16,3,5
2_39_89_439_2018-05-22 16:03:20.825147,2-39-89-439,0002,2018-05-22T16:03:21.000+05:30,2018-05-23T00:49:42.000+05:30,2018-05-23T01:01:51.000+05:30,17.592,526.35,538.5,2018-05-22,16,3,5
2_39_95_444_2018-05-22 16:04:34.895385,2-39-95-444,0002,2018-05-22T16:04:35.000+05:30,2018-05-22T19:22:47.000+05:30,2018-05-23T01:30:48.000+05:30,6.513,198.2,566.2166666666667,2018-05-22,16,3,5
2_39_92_436_2018-05-22 16:05:10.188704,2-39-92-436,0002,2018-05-22T16:05:10.000+05:30,2018-05-22T23:19:14.000+05:30,2018-05-23T00:35:06.000+05:30,13.647,434.06666666666666,509.93333333333334,2018-05-22,16,3,5
2_39_89_25_2018-05-22 16:09:43.100895,2-39-89-25,0002,2018-05-22T16:09:43.000+05:30,2018-05-22T17:15:03.000+05:30,2018-05-22T23:19:31.000+05:30,2.025,65.33333333333333,429.8,2018-05-22,16,3,5
2_39_88_438_2018-05-22 16:10:44.302240,2-39-88-438,0002,2018-05-22T16:10:44.000+05:30,2018-05-22T17:34:59.000+05:30,2018-05-22T23:39:15.000+05:30,2.442,84.25,448.51666666666665,2018-05-22,16,3,5
2_39_128_18_2018-05-22 16:19:44.987799,2-39-128-18,0002,2018-05-22T16:19:45.000+05:30,2018-05-23T00:28:55.000+05:30,2018-05-23T00:29:39.000+05:30,13.99,489.1666666666667,489.9,2018-05-22,16,3,5
2_39_139_567_2018-05-22 16:29:50.309541,2-39-139-567,0002,2018-05-22T16:29:50.000+05:30,2018-05-22T18:49:35.000+05:30,2018-05-23T00:35:20.000+05:30,3.843,139.75,485.5,2018-05-22,16,3,5
2_39_125_21_2018-05-22 16:36:01.532320,2-39-125-21,0002,2018-05-22T16:36:02.000+05:30,2018-05-23T01:12:03.000+05:30,2018-05-23T01:13:30.000+05:30,14.005,516.0166666666667,517.4666666666667,2018-05-22,16,3,5
2_39_90_26_2018-05-22 16:40:09.660447,2-39-90-26,0002,2018-05-22T16:40:10.000+05:30,2018-05-22T20:51:03.000+05:30,2018-05-22T20:51:09.000+05:30,7.336,250.88333333333333,250.98333333333332,2018-05-22,16,3,5
2_39_79_379_2018-05-22 16:42:49.621072,2-39-79-379,0002,2018-05-22T16:42:50.000+05:30,2018-05-22T23:29:02.000+05:30,2018-05-23T01:58:04.000+05:30,12.212,406.2,555.2333333333333,2018-05-22,16,3,5
2_39_126_20_2018-05-22 16:52:44.280886,2-39-126-20,0002,2018-05-22T16:52:44.000+05:30,2018-05-22T20:23:57.000+05:30,2018-05-23T00:29:05.000+05:30,6.471,211.21666666666667,456.35,2018-05-22,16,3,5
2_39_139_28_2018-05-22 16:55:39.790963,2-39-139-28,0002,2018-05-22T16:55:40.000+05:30,2018-05-22T23:25:19.000+05:30,2018-05-22T23:25:24.000+05:30,10.119,389.65,389.73333333333335,2018-05-22,16,3,5
2_39_123_23_2018-05-22 16:58:52.879408,2-39-123-23,0002,2018-05-22T16:58:53.000+05:30,2018-05-22T18:25:50.000+05:30,2018-05-23T06:41:42.000+05:30,2.368,86.95,822.8166666666667,2018-05-22,16,3,5
2_39_131_565_2018-05-22 17:00:47.302396,2-39-131-565,0002,2018-05-22T17:00:47.000+05:30,2018-05-22T19:11:13.000+05:30,2018-05-22T19:11:22.000+05:30,3.422,130.43333333333334,130.58333333333334,2018-05-22,17,3,5
2_39_124_22_2018-05-22 17:07:12.508912,2-39-124-22,0002,2018-05-22T17:07:12.000+05:30,2018-05-22T22:39:16.000+05:30,2018-05-23T01:02:08.000+05:30,8.731,332.06666666666666,474.93333333333334,2018-05-22,17,3,5
2_39_138_566_2018-05-22 17:09:42.523168,2-39-138-566,0002,2018-05-22T17:09:43.000+05:30,2018-05-23T00:08:48.000+05:30,2018-05-23T02:11:02.000+05:30,12.668,419.0833333333333,541.3166666666667,2018-05-22,17,3,5
2_39_128_562_2018-05-22 17:12:17.044017,2-39-128-562,0002,2018-05-22T17:12:17.000+05:30,2018-05-23T00:49:04.000+05:30,2018-05-23T02:08:17.000+05:30,13.302,456.78333333333336,536.0,2018-05-22,17,3,5
2_39_130_564_2018-05-22 17:17:44.892895,2-39-130-564,0002,2018-05-22T17:17:45.000+05:30,2018-05-22T20:51:51.000+05:30,2018-05-23T01:15:38.000+05:30,5.913,214.1,477.8833333333333,2018-05-22,17,3,5
2_39_92_442_2018-05-22 18:07:20.641899,2-39-92-442,0002,2018-05-22T18:07:21.000+05:30,2018-05-22T20:26:19.000+05:30,2018-05-23T02:55:28.000+05:30,3.675,138.96666666666667,528.1166666666667,2018-05-22,18,3,5
2_39_125_559_2018-05-22 18:48:15.718966,2-39-125-559,0002,2018-05-22T18:48:16.000+05:30,2018-05-22T19:51:30.000+05:30,2018-05-22T21:27:44.000+05:30,1.562,63.233333333333334,159.46666666666667,2018-05-22,18,3,5
2_39_129_17_2018-05-22 19:25:49.742591,2-39-129-17,0002,2018-05-22T19:25:50.000+05:30,2018-05-22T23:11:22.000+05:30,2018-05-22T23:11:26.000+05:30,7.112,225.53333333333333,225.6,2018-05-22,19,3,5
2_39_90_440_2018-05-22 19:26:12.926797,2-39-90-440,0002,2018-05-22T19:26:13.000+05:30,2018-05-22T23:06:29.000+05:30,2018-05-23T02:01:28.000+05:30,6.764,220.26666666666668,395.25,2018-05-22,19,3,5
2_39_131_565_2018-05-22 19:28:10.062071,2-39-131-565,0002,2018-05-22T19:28:10.000+05:30,2018-05-23T02:26:32.000+05:30,2018-05-23T02:30:33.000+05:30,13.911,418.3666666666667,422.3833333333333,2018-05-22,19,3,5
2_39_88_24_2018-05-22 19:34:29.807866,2-39-88-24,0002,2018-05-22T19:34:30.000+05:30,2018-05-22T23:15:38.000+05:30,2018-05-22T23:23:43.000+05:30,9.745,221.13333333333333,229.21666666666667,2018-05-22,19,3,5
2_39_127_19_2018-05-22 20:07:48.686677,2-39-127-19,0002,2018-05-22T20:07:49.000+05:30,2018-05-22T22:22:15.000+05:30,2018-05-22T22:22:19.000+05:30,4.001,134.43333333333334,134.5,2018-05-22,20,3,5
2_39_91_441_2018-05-22 20:38:49.493365,2-39-91-441,0002,2018-05-22T20:38:49.000+05:30,2018-05-22T22:06:58.000+05:30,2018-05-22T22:07:06.000+05:30,2.62,88.15,88.28333333333333,2018-05-22,20,3,5
2_39_90_26_2018-05-22 21:16:59.734951,2-39-90-26,0002,2018-05-22T21:17:00.000+05:30,2018-05-22T22:33:34.000+05:30,2018-05-22T22:33:39.000+05:30,3.156,76.56666666666666,76.65,2018-05-22,21,3,5
2_39_78_366_2018-05-22 21:47:31.837264,2-39-78-366,0002,2018-05-22T21:47:32.000+05:30,2018-05-23T00:19:00.000+05:30,2018-05-23T02:16:50.000+05:30,10.375,151.46666666666667,269.3,2018-05-22,21,3,5
2_39_125_559_2018-05-22 21:54:23.711433,2-39-125-559,0002,2018-05-22T21:54:24.000+05:30,2018-05-23T00:17:26.000+05:30,2018-05-23T00:17:31.000+05:30,6.512,143.03333333333333,143.11666666666667,2018-05-22,21,3,5
2_39_90_26_2018-05-22 23:00:22.603089,2-39-90-26,0002,2018-05-22T23:00:23.000+05:30,2018-05-23T00:34:05.000+05:30,2018-05-23T01:19:21.000+05:30,10.179,93.7,138.96666666666667,2018-05-22,23,3,5
2_39_129_17_2018-05-22 23:12:52.692684,2-39-129-17,0002,2018-05-22T23:12:53.000+05:30,2018-05-23T02:27:52.000+05:30,2018-05-23T03:15:42.000+05:30,11.135,194.98333333333332,242.81666666666666,2018-05-22,23,3,5
2_39_88_24_2018-05-22 23:37:58.026697,2-39-88-24,0002,2018-05-22T23:37:58.000+05:30,2018-05-23T02:37:12.000+05:30,2018-05-23T02:37:24.000+05:30,6.661,179.23333333333332,179.43333333333334,2018-05-22,23,3,5
2_39_79_377_2018-05-22 23:59:25.713928,2-39-79-377,0002,2018-05-22T23:59:26.000+05:30,2018-05-23T04:28:58.000+05:30,2018-05-23T13:15:38.000+05:30,14.955,269.53333333333336,796.2,2018-05-22,23,3,5
2_39_79_380_2018-05-23 00:21:35.181002,2-39-79-380,0002,2018-05-23T00:21:35.000+05:30,2018-05-23T01:25:41.000+05:30,2018-05-23T02:28:37.000+05:30,1.946,64.1,127.03333333333333,2018-05-23,0,4,5
2_39_127_19_2018-05-23 00:43:35.980967,2-39-127-19,0002,2018-05-23T00:43:36.000+05:30,2018-05-23T04:06:57.000+05:30,2018-05-23T04:08:11.000+05:30,13.931,203.35,204.58333333333334,2018-05-23,0,4,5
2_39_139_28_2018-05-23 00:45:31.606774,2-39-139-28,0002,2018-05-23T00:45:32.000+05:30,2018-05-23T02:25:56.000+05:30,2018-05-23T03:13:10.000+05:30,4.964,100.4,147.63333333333333,2018-05-23,0,4,5
2_39_124_22_2018-05-23 01:13:45.084019,2-39-124-22,0002,2018-05-23T01:13:45.000+05:30,2018-05-23T01:39:25.000+05:30,2018-05-23T02:07:29.000+05:30,2.451,25.666666666666668,53.733333333333334,2018-05-23,1,4,5
2_39_138_29_2018-05-23 01:35:27.246554,2-39-138-29,0002,2018-05-23T01:35:27.000+05:30,2018-05-23T04:07:33.000+05:30,2018-05-23T04:33:51.000+05:30,8.251,152.1,178.4,2018-05-23,1,4,5
2_39_123_557_2018-05-23 01:38:57.335611,2-39-123-557,0002,2018-05-23T01:38:57.000+05:30,2018-05-23T02:41:05.000+05:30,2018-05-23T11:21:12.000+05:30,2.011,62.13333333333333,582.25,2018-05-23,1,4,5
2_39_130_31_2018-05-23 01:51:10.754386,2-39-130-31,0002,2018-05-23T01:51:11.000+05:30,2018-05-23T02:49:02.000+05:30,2018-05-23T03:42:30.000+05:30,5.488,57.85,111.31666666666666,2018-05-23,1,4,5
2_39_79_378_2018-05-23 01:54:50.294791,2-39-79-378,0002,2018-05-23T01:54:50.000+05:30,2018-05-23T05:40:50.000+05:30,2018-05-23T05:40:54.000+05:30,12.907,226.0,226.06666666666666,2018-05-23,1,4,5
2_39_89_25_2018-05-23 02:14:44.642651,2-39-89-25,0002,2018-05-23T02:14:45.000+05:30,2018-05-23T04:19:08.000+05:30,2018-05-23T13:53:26.000+05:30,13.064,124.38333333333334,698.6833333333333,2018-05-23,2,4,5
2_39_95_27_2018-05-23 02:32:06.894465,2-39-95-27,0002,2018-05-23T02:32:07.000+05:30,2018-05-23T05:19:16.000+05:30,2018-05-23T05:19:20.000+05:30,16.622,167.15,167.21666666666667,2018-05-23,2,4,5
2_39_78_365_2018-05-23 02:32:24.356119,2-39-78-365,0002,2018-05-23T02:32:24.000+05:30,2018-05-23T04:20:52.000+05:30,2018-05-23T04:32:25.000+05:30,10.303,108.46666666666667,120.01666666666667,2018-05-23,2,4,5
2_39_78_367_2018-05-23 02:43:51.848140,2-39-78-367,0002,2018-05-23T02:43:52.000+05:30,2018-05-23T06:21:31.000+05:30,2018-05-23T06:21:33.000+05:30,5.706,217.65,217.68333333333334,2018-05-23,2,4,5
2_39_125_21_2018-05-23 03:04:38.230296,2-39-125-21,0002,2018-05-23T03:04:38.000+05:30,2018-05-23T03:56:15.000+05:30,2018-05-23T03:56:20.000+05:30,5.047,51.61666666666667,51.7,2018-05-23,3,4,5
2_39_128_18_2018-05-23 03:13:26.907793,2-39-128-18,0002,2018-05-23T03:13:27.000+05:30,2018-05-23T04:35:05.000+05:30,2018-05-23T04:35:09.000+05:30,8.921,81.63333333333334,81.7,2018-05-23,3,4,5
2_39_79_380_2018-05-23 03:36:27.107171,2-39-79-380,0002,2018-05-23T03:36:27.000+05:30,2018-05-23T05:13:55.000+05:30,2018-05-23T06:24:04.000+05:30,8.151,97.46666666666667,167.61666666666667,2018-05-23,3,4,5
2_39_126_20_2018-05-23 04:10:09.294096,2-39-126-20,0002,2018-05-23T04:10:09.000+05:30,2018-05-23T12:46:39.000+05:30,2018-05-23T13:27:07.000+05:30,14.048,516.5,556.9666666666667,2018-05-23,4,4,5
2_39_79_376_2018-05-23 04:22:06.672550,2-39-79-376,0002,2018-05-23T04:22:07.000+05:30,2018-05-23T06:37:20.000+05:30,2018-05-23T17:38:39.000+05:30,6.878,135.21666666666667,796.5333333333333,2018-05-23,4,4,5
2_39_78_365_2018-05-23 05:47:02.761840,2-39-78-365,0002,2018-05-23T05:47:03.000+05:30,2018-05-23T06:53:11.000+05:30,2018-05-23T06:53:16.000+05:30,6.554,66.13333333333334,66.21666666666667,2018-05-23,5,4,5
2_39_139_28_2018-05-23 06:10:38.024679,2-39-139-28,0002,2018-05-23T06:10:38.000+05:30,2018-05-23T07:01:16.000+05:30,2018-05-23T07:01:20.000+05:30,5.41,50.63333333333333,50.7,2018-05-23,6,4,5
2_39_95_27_2018-05-23 06:54:10.704454,2-39-95-27,0002,2018-05-23T06:54:11.000+05:30,2018-05-23T09:19:03.000+05:30,2018-05-23T15:38:38.000+05:30,8.208,144.86666666666667,524.45,2018-05-23,6,4,5
2_39_123_557_2018-05-23 11:51:28.293082,2-39-123-557,0002,2018-05-23T11:51:28.000+05:30,2018-05-23T15:40:19.000+05:30,2018-05-23T19:33:51.000+05:30,11.579,228.85,462.3833333333333,2018-05-23,11,4,5
2_39_79_379_2018-05-23 12:55:34.008144,2-39-79-379,0002,2018-05-23T12:55:34.000+05:30,2018-05-23T14:45:26.000+05:30,2018-05-23T20:06:33.000+05:30,11.044,109.86666666666666,430.98333333333335,2018-05-23,12,4,5
2_39_139_28_2018-05-23 13:07:57.225992,2-39-139-28,0002,2018-05-23T13:07:57.000+05:30,2018-05-23T14:11:55.000+05:30,2018-05-23T14:11:59.000+05:30,3.593,63.96666666666667,64.03333333333333,2018-05-23,13,4,5
2_39_91_441_2018-05-23 14:03:50.478549,2-39-91-441,0002,2018-05-23T14:03:50.000+05:30,2018-05-23T17:16:28.000+05:30,2018-05-23T20:27:56.000+05:30,12.95,192.63333333333333,384.1,2018-05-23,14,4,5
2_39_79_380_2018-05-23 14:32:42.513788,2-39-79-380,0002,2018-05-23T14:32:43.000+05:30,2018-05-23T15:55:31.000+05:30,2018-05-23T23:46:34.000+05:30,4.591,82.8,553.85,2018-05-23,14,4,5
2_39_78_363_2018-05-23 14:36:51.046125,2-39-78-363,0002,2018-05-23T14:36:51.000+05:30,2018-05-23T23:35:03.000+05:30,2018-05-24T00:18:48.000+05:30,8.352,538.2,581.95,2018-05-23,14,4,5
2_39_139_28_2018-05-23 14:37:55.708658,2-39-139-28,0002,2018-05-23T14:37:56.000+05:30,2018-05-24T00:17:43.000+05:30,2018-05-24T01:22:53.000+05:30,7.395,579.7833333333333,644.95,2018-05-23,14,4,5
2_39_79_383_2018-05-23 14:57:56.429779,2-39-79-383,0002,2018-05-23T14:57:56.000+05:30,2018-05-23T17:11:31.000+05:30,2018-05-23T23:47:42.000+05:30,6.068,133.58333333333334,529.7666666666667,2018-05-23,14,4,5
2_39_138_29_2018-05-23 14:58:50.227915,2-39-138-29,0002,2018-05-23T14:58:50.000+05:30,2018-05-23T16:58:18.000+05:30,2018-05-24T00:38:11.000+05:30,5.977,119.46666666666667,579.35,2018-05-23,14,4,5
2_39_92_442_2018-05-23 15:01:28.637510,2-39-92-442,0002,2018-05-23T15:01:29.000+05:30,2018-05-23T18:19:21.000+05:30,2018-05-24T01:00:55.000+05:30,9.307,197.86666666666667,599.4333333333333,2018-05-23,15,4,5
2_39_131_30_2018-05-23 15:13:18.688249,2-39-131-30,0002,2018-05-23T15:13:19.000+05:30,2018-05-23T22:49:26.000+05:30,2018-05-23T22:49:31.000+05:30,10.615,456.1166666666667,456.2,2018-05-23,15,4,5
2_39_124_22_2018-05-23 15:16:52.313839,2-39-124-22,0002,2018-05-23T15:16:52.000+05:30,2018-05-23T23:05:28.000+05:30,2018-05-24T01:00:29.000+05:30,18.597,468.6,583.6166666666667,2018-05-23,15,4,5
2_39_130_31_2018-05-23 15:18:14.821581,2-39-130-31,0002,2018-05-23T15:18:15.000+05:30,2018-05-23T17:48:30.000+05:30,2018-05-23T22:57:16.000+05:30,6.493,150.25,459.01666666666665,2018-05-23,15,4,5
2_39_79_378_2018-05-23 15:18:44.074754,2-39-79-378,0002,2018-05-23T15:18:44.000+05:30,2018-05-23T16:36:06.000+05:30,2018-05-23T19:17:25.000+05:30,2.454,77.36666666666666,238.68333333333334,2018-05-23,15,4,5
2_39_78_365_2018-05-23 15:19:45.108430,2-39-78-365,0002,2018-05-23T15:19:45.000+05:30,2018-05-24T02:11:06.000+05:30,2018-05-24T02:11:43.000+05:30,15.023,651.35,651.9666666666667,2018-05-23,15,4,5
2_39_79_377_2018-05-23 15:26:47.574000,2-39-79-377,0002,2018-05-23T15:26:48.000+05:30,2018-05-23T18:20:34.000+05:30,2018-05-23T23:40:37.000+05:30,7.353,173.76666666666668,493.81666666666666,2018-05-23,15,4,5
2_39_78_364_2018-05-23 15:26:49.015851,2-39-78-364,0002,2018-05-23T15:26:49.000+05:30,2018-05-23T20:01:24.000+05:30,2018-05-23T20:01:35.000+05:30,9.107,274.5833333333333,274.76666666666665,2018-05-23,15,4,5
2_39_91_437_2018-05-23 15:28:52.933837,2-39-91-437,0002,2018-05-23T15:28:53.000+05:30,2018-05-23T18:14:15.000+05:30,2018-05-23T23:44:02.000+05:30,6.024,165.36666666666667,495.15,2018-05-23,15,4,5
2_39_129_17_2018-05-23 15:29:15.945547,2-39-129-17,0002,2018-05-23T15:29:16.000+05:30,2018-05-23T17:20:46.000+05:30,2018-05-23T19:16:11.000+05:30,4.918,111.5,226.91666666666666,2018-05-23,15,4,5
2_39_79_381_2018-05-23 15:33:07.567551,2-39-79-381,0002,2018-05-23T15:33:08.000+05:30,2018-05-23T16:45:45.000+05:30,2018-05-24T00:40:41.000+05:30,3.199,72.61666666666666,547.55,2018-05-23,15,4,5
2_39_78_366_2018-05-23 15:34:11.096859,2-39-78-366,0002,2018-05-23T15:34:11.000+05:30,2018-05-23T18:24:59.000+05:30,2018-05-24T01:03:10.000+05:30,5.177,170.8,568.9833333333333,2018-05-23,15,4,5
2_39_92_436_2018-05-23 15:35:49.006283,2-39-92-436,0002,2018-05-23T15:35:49.000+05:30,2018-05-23T18:43:23.000+05:30,2018-05-23T18:47:39.000+05:30,6.493,187.56666666666666,191.83333333333334,2018-05-23,15,4,5
2_39_78_361_2018-05-23 15:38:21.767016,2-39-78-361,0002,2018-05-23T15:38:22.000+05:30,2018-05-23T21:29:56.000+05:30,2018-05-23T21:29:22.000+05:30,2.797,351.56666666666666,351.0,2018-05-23,15,4,5
2_39_89_25_2018-05-23 15:40:05.579680,2-39-89-25,0002,2018-05-23T15:40:06.000+05:30,2018-05-23T22:33:51.000+05:30,2018-05-23T22:33:56.000+05:30,15.558,413.75,413.8333333333333,2018-05-23,15,4,5
2_39_90_26_2018-05-23 15:40:08.068968,2-39-90-26,0002,2018-05-23T15:40:08.000+05:30,2018-05-23T16:51:47.000+05:30,2018-05-24T02:38:18.000+05:30,2.264,71.65,658.1666666666666,2018-05-23,15,4,5
2_39_88_24_2018-05-23 15:45:56.441288,2-39-88-24,0002,2018-05-23T15:45:56.000+05:30,2018-05-23T17:55:34.000+05:30,2018-05-24T01:31:08.000+05:30,4.419,129.63333333333333,585.2,2018-05-23,15,4,5
2_39_79_382_2018-05-23 15:57:10.290181,2-39-79-382,0002,2018-05-23T15:57:10.000+05:30,2018-05-23T17:54:59.000+05:30,2018-05-24T03:46:53.000+05:30,4.666,117.81666666666666,709.7166666666667,2018-05-23,15,4,5
2_39_125_21_2018-05-23 16:02:00.511156,2-39-125-21,0002,2018-05-23T16:02:01.000+05:30,2018-05-23T23:08:35.000+05:30,2018-05-23T23:32:02.000+05:30,13.879,426.56666666666666,450.01666666666665,2018-05-23,16,4,5
2_39_78_367_2018-05-23 16:03:12.387456,2-39-78-367,0002,2018-05-23T16:03:12.000+05:30,2018-05-23T18:46:19.000+05:30,2018-05-23T18:46:26.000+05:30,4.774,163.11666666666667,163.23333333333332,2018-05-23,16,4,5
2_39_123_23_2018-05-23 16:11:12.194131,2-39-123-23,0002,2018-05-23T16:11:12.000+05:30,2018-05-23T20:35:21.000+05:30,2018-05-24T01:27:14.000+05:30,8.943,264.15,556.0333333333333,2018-05-23,16,4,5
2_39_95_27_2018-05-23 16:23:28.804400,2-39-95-27,0002,2018-05-23T16:23:29.000+05:30,2018-05-24T00:23:19.000+05:30,2018-05-24T02:40:24.000+05:30,19.336,479.8333333333333,616.9166666666666,2018-05-23,16,4,5
2_39_89_439_2018-05-23 16:26:33.146850,2-39-89-439,0002,2018-05-23T16:26:33.000+05:30,2018-05-24T01:15:31.000+05:30,2018-05-24T01:25:11.000+05:30,19.1,528.9666666666667,538.6333333333333,2018-05-23,16,4,5
2_39_95_444_2018-05-23 16:30:39.619588,2-39-95-444,0002,2018-05-23T16:30:40.000+05:30,2018-05-24T00:29:58.000+05:30,2018-05-24T00:30:34.000+05:30,19.601,479.3,479.9,2018-05-23,16,4,5
2_39_130_564_2018-05-23 16:30:48.128721,2-39-130-564,0002,2018-05-23T16:30:48.000+05:30,2018-05-23T21:55:46.000+05:30,2018-05-24T01:54:28.000+05:30,10.324,324.96666666666664,563.6666666666666,2018-05-23,16,4,5
2_39_90_440_2018-05-23 16:33:13.226641,2-39-90-440,0002,2018-05-23T16:33:13.000+05:30,2018-05-23T22:02:17.000+05:30,2018-05-23T22:02:24.000+05:30,10.542,329.06666666666666,329.18333333333334,2018-05-23,16,4,5
2_39_78_362_2018-05-23 16:45:49.626758,2-39-78-362,0002,2018-05-23T16:45:50.000+05:30,2018-05-24T00:40:10.000+05:30,2018-05-24T00:39:11.000+05:30,8.27,474.3333333333333,473.35,2018-05-23,16,4,5
2_39_88_438_2018-05-23 16:53:37.264786,2-39-88-438,0002,2018-05-23T16:53:37.000+05:30,2018-05-23T23:07:27.000+05:30,2018-05-24T02:12:17.000+05:30,12.377,373.8333333333333,558.6666666666666,2018-05-23,16,4,5
2_39_83_386_2018-05-23 16:53:52.075997,2-39-83-386,0002,2018-05-23T16:53:52.000+05:30,2018-05-23T20:36:07.000+05:30,2018-05-24T00:31:23.000+05:30,4.515,222.25,457.51666666666665,2018-05-23,16,4,5
2_39_128_562_2018-05-23 17:00:35.856586,2-39-128-562,0002,2018-05-23T17:00:36.000+05:30,2018-05-23T18:31:49.000+05:30,2018-05-23T18:31:58.000+05:30,2.84,91.21666666666667,91.36666666666666,2018-05-23,17,4,5
2_39_131_565_2018-05-23 17:11:23.458341,2-39-131-565,0002,2018-05-23T17:11:23.000+05:30,2018-05-24T04:37:18.000+05:30,2018-05-24T04:42:46.000+05:30,13.959,685.9166666666666,691.3833333333333,2018-05-23,17,4,5
2_39_138_566_2018-05-23 17:18:30.926412,2-39-138-566,0002,2018-05-23T17:18:31.000+05:30,2018-05-23T20:33:30.000+05:30,2018-05-23T20:32:32.000+05:30,5.722,194.98333333333332,194.01666666666668,2018-05-23,17,4,5
2_39_79_376_2018-05-23 17:42:31.721764,2-39-79-376,0002,2018-05-23T17:42:32.000+05:30,2018-05-24T01:27:31.000+05:30,2018-05-24T01:27:36.000+05:30,24.395,464.98333333333335,465.06666666666666,2018-05-23,17,4,5
